Price,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Society,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,bedroom,isPrimeLocationProperty,Property,balconies,floor_ratio,Parking_Status,amenity_score,luxury_score
0.38,520.0,Unknown Project,7308.0,393.0,Kalyan West,0,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.7142857142857143,Unknown,1,2
0.45,526.0,Birla Vanya,8555.0,428.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.4473684210526316,Available,2,2
0.46,672.0,Godrej Nirvaan,6919.0,419.0,Kalyan West,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,1.0,Available,1,2
0.4,587.0,Godrej Upavan,6797.0,367.0,Kalyan West,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,1.0,0.6774193548387096,Available,1,2
0.65,906.32,Unknown Project,9954.0,658.0,Kalyan West,1,Unfurnished,2.0,North,New Property,Apartment,2,1,2,2.0,0.3076923076923077,Available,2,2
0.85,970.0,Unknown Project,12212.0,696.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.4166666666666667,Available,2,2
0.65,920.0,Guru Atman,7065.0,620.0,Kalyan West,0,Unfurnished,2.0,North - East,Resale,Apartment,2,1,2,2.0,0.30434782608695654,Available,2,2
0.45,625.0,Ajmera Bliss,7200.0,446.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5238095238095238,Available,1,2
0.55,509.0,One Kalyan,10803.0,509.0,Kalyan West,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,2.0,0.5185185185185185,Available,2,2
0.46,800.0,Unknown Project,5806.0,528.0,Kalyan West,0,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.7857142857142857,Unknown,1,2
0.35,610.0,Unknown Project,5768.0,420.0,Kalyan West,0,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5714285714285714,Unknown,1,2
0.43,720.0,Cornerstone,5972.0,460.0,Kalyan West,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.3888888888888889,Unknown,1,2
0.84,1100.0,Unknown Project,7636.0,792.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.3333333333333333,Unknown,3,2
0.67,604.0,One Kalyan,11091.0,604.0,Kalyan West,1,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,2.0,0.6666666666666666,Available,2,2
0.88,1140.0,Balaji Exotica,7719.0,763.0,Kalyan West,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,4.0,0.35714285714285715,Available,3,2
0.69,865.0,Godrej Upavan,7976.0,541.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,-0.030303030303030304,Available,2,2
0.43,683.0,Godrej Upavan,6295.0,427.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,-0.030303030303030304,Available,1,2
0.99,980.0,Tharwani Vedant Signature,10102.0,700.0,Kalyan West,1,Semi-Furnished,2.0,North - East,New Property,Apartment,2,1,2,2.0,0.5833333333333334,Available,2,2
0.44,756.0,Regency Avana,5872.0,520.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.3333333333333333,Available,2,2
0.76,593.0,Godrej Nirvaan,12822.0,593.0,Kalyan West,0,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,2.0,0.0,Unknown,2,2
0.56,886.0,Raunak City Sector 4,6321.0,490.0,Kalyan West,1,Unfurnished,2.0,North - West,New Property,Apartment,2,1,2,3.0,0.6363636363636364,Available,2,2
0.36,650.0,Raunak City 2,5615.0,400.0,Kalyan West,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,2.0,0.045454545454545456,Available,2,2
0.73,1180.0,Unknown Project,6186.0,758.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,3.0,0.6470588235294118,Available,3,2
0.65,925.0,Unknown Project,7027.0,590.0,Kalyan West,0,Unfurnished,2.0,East,New Property,Apartment,2,1,2,3.0,0.3181818181818182,Available,2,2
0.45,917.0,Unknown Project,4907.0,542.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.5714285714285714,Available,2,2
0.44,476.0,Unknown Project,9242.0,476.0,Kalyan West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.34782608695652173,Available,2,2
0.34,630.0,Unknown Project,5397.0,435.0,Kalyan East,1,Unfurnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5714285714285714,Unknown,1,2
0.45,680.43,Krishna Ultima,6613.465014770072,494.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.6,Available,2,2
0.49,531.0,Upgread saket group,9227.0,531.0,Kalyan East,1,Semi-Furnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.45454545454545453,Available,1,2
0.26,576.0,Sai Heights,4543.0,376.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,2.0,0.42857142857142855,Available,2,2
0.35,635.0,Seasons Sahara,5566.0,405.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.15,Available,1,2
0.33,580.0,Kohinoor Eden,5687.0,399.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,1.0,0.34782608695652173,Available,1,2
0.5,872.0,Kohinoor Eden,5791.0,602.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.43478260869565216,Available,2,2
0.46,950.0,Unknown Project,4890.0,645.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.6666666666666666,Available,2,2
0.32,645.0,Kohinoor Eden,4916.0,400.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.375,Available,1,2
0.45,630.0,Unknown Project,7142.0,450.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.3888888888888889,Available,1,2
0.34,550.0,Kohinoor Eden,6181.0,399.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.2608695652173913,Available,2,2
0.58,950.0,Unknown Project,6105.0,675.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.5454545454545454,Unknown,1,2
1.21,1405.0,Metro Grande,8612.0,843.0,Kalyan East,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,4.0,0.375,Available,5,2
0.6,1020.0,Vaishnavi Highlife,5882.0,700.0,Chakki Naka,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.20833333333333334,Available,2,2
0.43,850.0,Kohinoor Eden,5047.0,590.0,Kalyan East,1,Unfurnished,2.0,West,New Property,Apartment,2,1,2,2.0,0.5217391304347826,Available,2,2
0.3,550.0,Kohinoor Eden,5452.0,390.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.21739130434782608,Available,1,2
0.31,550.0,Kohinoor Eden,5634.0,390.0,Kalyan East,1,Unfurnished,2.0,West,New Property,Apartment,1,1,1,1.0,0.5217391304347826,Available,1,2
0.26,545.0,Sai Heights,4800.0,396.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,2.0,0.42857142857142855,Available,2,2
0.46,935.0,Unknown Project,4866.0,619.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.5,Available,1,2
0.5,680.0,Kohinoor Luxuria,7352.0,460.0,Chakki Naka,0,Semi-Furnished,2.0,East,Resale,Apartment,1,1,1,3.0,0.25,Unknown,2,2
0.47,600.0,Unknown Project,7833.0,424.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,3.0,0.5,Available,2,2
0.37,640.0,Kohinoor Eden,5779.0,442.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,1.0,0.34782608695652173,Available,1,2
0.52,875.0,Kohinoor Eden,5892.0,603.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.17391304347826086,Available,2,2
0.52,710.0,JH Zojwalla Regency Park,7323.0,490.0,Kalyan East,0,Unfurnished,2.0,East,Resale,Apartment,1,1,1,3.0,0.7,Unknown,2,2
0.3,600.0,Unknown Project,4995.0,400.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,2.0,0.7222222222222222,Available,2,2
0.35,650.0,Seasons Sahara,5370.0,450.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.35,Available,1,2
0.44,580.0,Unknown Project,7586.0,580.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.43478260869565216,Available,2,2
0.5,602.0,Kohinoor Eden,8222.0,602.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.30434782608695654,Available,2,2
0.15,529.0,Swastik Park,2836.0,384.0593434343434,Kalyan East,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.19,545.0,Swastik Park,3486.0,395.675505050505,Kalyan East,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
0.3,870.0,Om Sai Park,3448.0,631.6287878787879,Kalyan East,1,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.5,Unknown,1,0
0.16,635.0,Sai Darshan,2441.0,461.01641414141415,Kalyan East,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,2.0,0.25,Unknown,2,2
0.2,785.0,Unknown Project,2548.0,569.9179292929293,Kalyan East,1,Unfurnished,1.0,Unknown,Resale,Apartment,2,1,2,1.0,0.5,Unknown,1,2
0.12,450.0,Keshav Apartment,2667.0,450.0,Kalyan East,1,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
0.12,425.0,Unknown Project,2850.0,308.55429292929296,Kalyan East,1,Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.13,455.0,Unknown Project,2857.0,345.0,Kalyan East,1,Unfurnished,1.0,North - East,Resale,Residential House,1,1,1,2.0,0.5,Available,2,2
0.18,500.0,Ambika Apartment,3600.0,490.0,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.35,550.0,Shree Ganesh  Apartment,6364.0,399.30555555555554,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.25,Unknown,1,2
0.85,865.0,Unknown Project,9827.0,627.9987373737374,Kalyan East,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.7142857142857143,Unknown,1,2
0.22,650.0,Wadhwa Mahek Residency,3385.0,430.0,Nandivali Gaon,0,Unfurnished,1.0,East,New Property,Apartment,1,1,1,2.0,0.75,Unknown,2,2
0.27,545.0,Mali Pinnacle,4982.0,376.0,Kalyan East,0,Unfurnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Available,1,2
0.17,450.0,Shiv Shambho Apartment,3778.0,326.70454545454544,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.07142857142857142,Unknown,1,2
0.27,565.0,Swastik Apartment,4779.0,410.19570707070704,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,2,0,2,2.0,0.2,Unknown,1,0
0.21,592.0,Vaishnavi Pride,3547.0,429.7979797979798,Kalyan East,0,Unfurnished,1.0,South,Resale,Apartment,1,0,1,1.0,0.5,Available,0,0
0.22,470.0,Balaji Paradise,4681.0,341.22474747474746,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8,Unknown,0,0
0.45,565.0,Lok Dhara Phase III,7965.0,500.0,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,2,0,2,1.0,0.75,Unknown,0,0
0.38,700.0,Sai Samarth,5429.0,508.2070707070707,Kalyan East,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,1.0,Available,1,0
0.28,575.0,Sai Plaza,4870.0,470.0,Nandivali Gaon,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
0.4,525.0,Balaji Apartment,7619.0,381.155303030303,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.875,Unknown,0,0
0.35,728.0,Unknown Project,4808.0,528.5353535353536,Kalyan East,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,2.0,0.5,Unknown,1,0
0.18,300.0,Sai Leela,6000.0,250.0,Kalyan East,0,Semi-Furnished,1.0,East,New Property,Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.42,600.0,Sai Villa,7000.0,435.6060606060606,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.46,1000.0,Vaishnavi Apartment,4600.0,726.010101010101,Kalyan East,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.8571428571428571,Unknown,2,0
0.41,555.0,Balaji Apartment,7387.0,420.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.14285714285714285,Unknown,0,0
0.33,575.0,Unknown Project,5739.0,417.4558080808081,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,2.0,0.8,Unknown,1,0
0.32,530.3,Kohinoor Eden,6034.320196115407,385.0,Kalyan East,1,Unfurnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.5416666666666666,Unknown,1,2
0.22,485.0,Unknown Project,4536.0,392.6190476190476,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.25,500.0,Unknown Project,5000.0,363.0050505050505,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
0.2,500.0,Unknown Project,4000.0,363.0050505050505,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.0,Unknown,0,0
0.32,548.0,Unknown Project,5839.0,443.6190476190476,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,1.0,Unknown,0,0
0.32,645.0,Unknown Project,5039.0,468.2765151515151,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,2,0,2,1.0,0.4,Unknown,0,0
0.14,351.0,Unknown Project,3846.0,254.82954545454547,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.22,500.0,Unknown Project,4400.0,478.0,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,2,1,2,1.0,1.0,Unknown,1,2
0.28,426.99,Ayush Heights,6557.530621326027,310.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5714285714285714,Unknown,1,2
0.95,1000.0,Royal Residency,9500.0,726.010101010101,Kalyan East,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.2857142857142857,Unknown,3,2
0.31,540.0,Unknown Project,5741.0,392.04545454545456,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.42857142857142855,Unknown,1,2
0.52,620.0,Rais Valley,8387.0,450.12626262626264,Kalyan East,0,Unfurnished,2.0,East,Resale,Apartment,1,1,1,3.0,0.7142857142857143,Available,2,2
0.6,950.0,Unknown Project,6316.0,689.709595959596,Kalyan East,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.42857142857142855,Unknown,1,2
0.54,798.0,Unknown Project,6766.0,639.0,Kalyan East,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.25,Unknown,1,2
0.12,350.0,Unknown Project,3500.0,283.3333333333333,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,1,1,1,1.0,0.2,Unknown,1,2
0.31,675.0,Unknown Project,4593.0,490.0568181818182,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,1,2
0.14,400.0,Shiv Shambho Apartment,3500.0,323.8095238095238,Kalyan East,0,Semi-Furnished,1.0,North - East,Resale,Builder Floor Apartment,1,1,1,1.0,0.6666666666666666,Unknown,1,2
0.37,915.0,Unknown Project,4044.0,800.0,Kalyan East,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,4.0,0.0,Unknown,1,0
0.55,733.0,Unknown Project,7503.0,532.165404040404,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,2,0,2,1.0,0.5454545454545454,Unknown,0,0
0.19,505.0,Unknown Project,3762.0,366.63510101010104,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.2,Unknown,0,0
0.15,390.0,Unknown Project,3846.0,315.7142857142857,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.34,670.0,Unknown Project,5000.0,460.0,Nandivali Gaon,0,Furnished,1.0,South,Resale,Apartment,2,0,2,1.0,1.0,Available,0,0
0.22,500.0,Unknown Project,4500.0,480.0,Kalyan East,1,Unfurnished,1.0,Unknown,New Property,Apartment,1,0,1,1.0,0.0,Unknown,0,0
0.25,635.0,Unknown Project,3937.0,461.01641414141415,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.23,525.0,Unknown Project,4381.0,381.155303030303,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.35,521.0,Unknown Project,6718.0,380.0,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.0,Unknown,0,0
0.23,565.0,Unknown Project,4071.0,450.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,2.0,0.4,Unknown,1,0
0.2,450.0,Unknown Project,4444.0,326.70454545454544,Nandivali Gaon,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6,Available,0,0
0.39,1026.16,Unknown Project,3800.576908084509,745.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,2,0,2,1.0,0.6666666666666666,Unknown,1,0
0.23,350.0,Shree Ganesh  Apartment,6571.0,245.0,Kalyan East,0,Unfurnished,1.0,North,New Property,Apartment,1,0,1,1.0,1.0,Unknown,0,0
0.35,725.0,Unknown Project,4828.0,680.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,2,0,2,1.0,1.0,Unknown,0,0
0.4,952.0,Sai Leela,4202.0,691.1616161616162,Kalyan East,0,Unfurnished,2.0,East,New Property,Apartment,2,0,2,3.0,1.0,Unknown,1,0
0.64,900.0,Seasons Sahara,7111.0,653.4090909090909,Kalyan East,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.11764705882352941,Unknown,1,0
0.5,610.0,Wadhwa Mahek Residency,8197.0,442.8661616161616,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,2.0,0.75,Unknown,1,0
0.58,1321.0,Sai Samarth,4391.0,959.0593434343434,Chakki Naka,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,1.0,Available,2,0
0.24,500.0,Unknown Project,4800.0,363.0050505050505,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,1,0,1,1.0,1.0,Unknown,0,0
0.45,875.0,Unknown Project,5143.0,708.3333333333333,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,2,0,2,1.0,1.0,Unknown,0,0
0.3,585.0,Sai Darshan,5128.0,424.71590909090907,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,2.0,1.0,Unknown,2,2
0.12,353.0,Unknown Project,3541.0,275.0,Kalyan East,1,Unfurnished,1.0,West,New Property,Apartment,1,1,1,1.0,1.0,Unknown,1,2
0.16,280.0,Unknown Project,5714.0,215.0,Kalyan East,0,Unfurnished,1.0,North - East,Resale,Apartment,1,1,1,1.0,0.0,Available,1,2
0.4,668.0,Unknown Project,5988.0,484.97474747474746,Tisgaon Naka,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.7142857142857143,Available,1,2
0.38,420.0,Unknown Project,9048.0,304.92424242424244,Kalyan East,0,Unfurnished,2.0,North - East,Resale,Apartment,1,1,1,2.0,0.36363636363636365,Unknown,2,2
0.6,550.0,Unknown Project,10909.0,399.30555555555554,Kalyan East,0,Unfurnished,1.0,East,Resale,Apartment,2,1,2,1.0,0.6666666666666666,Unknown,1,2
0.6,725.0,Lok Dhara Phase III,8276.0,526.3573232323232,Kalyan East,0,Semi-Furnished,2.0,South,Resale,Apartment,1,1,1,3.0,0.375,Unknown,2,2
0.2,460.0,Unknown Project,4348.0,330.0,Kalyan East,1,Unfurnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.43,665.0,Unknown Project,6466.0,540.0,Nandivali Gaon,0,Semi-Furnished,1.0,East,Resale,Apartment,2,1,2,1.0,0.8571428571428571,Available,1,2
0.37,550.0,Anmol Gardens,6727.0,400.0,Kalyan East,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6666666666666666,Unknown,1,2
0.46,780.0,Ameya Heights,5897.0,610.0,Kalyan East,0,Unfurnished,2.0,North - East,Resale,Apartment,1,1,1,4.0,1.0,Unknown,2,2
0.48,705.0,Unknown Project,6808.0,423.0,Kalyan East,1,Unfurnished,1.0,East,New Property,Apartment,1,1,1,2.0,0.2727272727272727,Available,2,2
0.41,660.0,Unknown Project,6212.0,445.0,Kalyan East,1,Unfurnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.5454545454545454,Unknown,1,2
0.3,610.0,Unknown Project,5000.0,385.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5652173913043478,Available,1,2
0.29,650.0,Unknown Project,4462.0,423.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.8260869565217391,Unknown,2,2
0.3,550.0,Kohinoor Eden,5452.0,417.0,Kalyan East,1,Unfurnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.8695652173913043,Unknown,1,2
0.9,1165.0,Metro Grande,7725.0,718.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.34375,Available,2,2
0.66,1300.0,Kohinoor Eden,5069.0,890.0,Kalyan East,1,Unfurnished,3.0,West,New Property,Apartment,3,1,3,3.0,0.5217391304347826,Available,5,2
0.26,540.0,Mali Pinnacle,4722.0,371.0,Chakki Naka,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.2631578947368421,Available,1,2
0.29,550.0,Kohinoor Eden,5345.0,390.0,Kalyan East,1,Unfurnished,2.0,West,New Property,Apartment,1,1,1,1.0,0.5217391304347826,Available,1,2
0.26,576.0,Sai Heights,4542.0,376.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,2.0,0.42857142857142855,Available,2,2
0.3,550.0,Kohinoor Eden,5454.0,385.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.5217391304347826,Available,2,2
0.29,630.0,Keshav Apartment,4603.0,450.0,Kalyan East,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6666666666666666,Unknown,1,2
0.42,700.0,Unknown Project,6000.0,650.0,Tisgaon Naka,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.0,Unknown,1,2
0.3,600.0,Unknown Project,4991.0,400.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.4444444444444444,Available,1,2
0.7,791.0,Lok Dhara Phase 2,8849.0,650.0,Kalyan East,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.42857142857142855,Available,2,2
0.41,705.0,Unknown Project,5842.0,495.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.75,Available,1,2
0.55,550.0,Kohinoor Eden,14473.0,550.0,Chakki Naka,1,Unfurnished,3.0,North - East,New Property,Apartment,2,1,2,2.0,0.6521739130434783,Available,3,2
0.32,385.0,Kohinoor Eden,8311.0,385.0,Chakki Naka,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.391304347826087,Available,1,2
0.42,890.0,Kohinoor Eden,7636.0,572.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.7142857142857143,Unknown,1,2
0.3,550.0,Kohinoor Eden,5436.0,385.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,1,1,1,1.0,0.21739130434782608,Unknown,1,2
0.34,650.0,Seasons Sahara,5230.0,450.0,Kalyan East,1,Semi-Furnished,2.0,East,New Property,Apartment,1,1,1,3.0,0.5555555555555556,Available,2,2
0.36,642.0,Kohinoor Eden,5669.0,444.0,Kalyan East,1,Unfurnished,1.0,North - East,New Property,Apartment,1,1,1,1.0,0.34782608695652173,Available,1,2
0.32,876.0,Kohinoor Eden,3607.0,605.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.43478260869565216,Available,2,2
0.54,710.0,Krishna Square,7605.0,460.0,Chakki Naka,0,Semi-Furnished,2.0,East,Resale,Apartment,1,1,1,3.0,0.5172413793103449,Unknown,2,2
0.41,780.0,Kohinoor Eden,5256.0,555.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.4782608695652174,Available,1,2
0.4,850.0,Unknown Project,4705.0,600.0,Kalyan East,1,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,2.0,0.7222222222222222,Available,2,2
0.44,850.0,Kohinoor Eden,5161.0,555.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.5652173913043478,Available,1,2
0.29,423.0,Unknown Project,6853.0,423.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,2.0,0.34782608695652173,Available,2,2
0.48,790.0,Kohinoor Eden,6012.0,555.0,Kalyan East,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.34782608695652173,Available,2,2
2.3,890.0,Unknown Project,25842.0,644.0,Oshiwara,0,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.6904761904761905,Available,2,2
1.48,980.0,Roswalt Zaiden,15102.0,605.0,Oshiwara,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.7631578947368421,Available,2,2
1.1,474.0,Paradigm Antalya,27500.0,474.0,Oshiwara,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.2631578947368421,Available,1,2
2.65,1050.0,Indradarshan II,25238.0,800.0,Oshiwara,1,Semi-Furnished,2.0,North - West,Resale,Apartment,2,1,2,1.0,0.42105263157894735,Available,3,2
2.03,1064.0,Sunteck City 4th Avenue,19078.0,645.0,Oshiwara,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,-0.025,Available,4,2
